time,v1,v2,v3,v4,v5,v6,,a1,a2,a3,a4,a5,a6,,q1,q2,q3,q4,q5,q6
1.63,1.392350913,0.098772808,-0.371560273,-0.283938984,-2.20E-05,-6.56E-05,,-3.665191429,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.952084596,-1.338290492,0.696163588,-2.239173302,-1.570848002,-0.000154469
1.632,1.38502053,0.098252793,-0.3696041,-0.282444115,-2.18E-05,-6.53E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.954854637,-1.338093986,0.69542438,-2.23973819,-1.570848046,-0.000154599
1.634,1.377690147,0.097732779,-0.367647927,-0.280949247,-2.17E-05,-6.49E-05,,-3.665191429,-0.26000719,0.978086425,0.747434229,5.78E-05,0.00017274,,0.957610018,-1.337898521,0.694689084,-2.240300089,-1.570848089,-0.000154729
1.636,1.370359764,0.097212765,-0.365691754,-0.279454378,-2.16E-05,-6.46E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.960350737,-1.337704095,0.6939577,-2.240858998,-1.570848133,-0.000154858
1.638,1.363029381,0.09669275,-0.363735581,-0.27795951,-2.15E-05,-6.42E-05,,-3.665191429,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.963076796,-1.33751071,0.693230229,-2.241414917,-1.570848176,-0.000154987
1.64,1.355698998,0.096172736,-0.361779409,-0.276464642,-2.14E-05,-6.39E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.965788194,-1.337318364,0.69250667,-2.241967846,-1.570848218,-0.000155115
1.642,1.348368616,0.095652722,-0.359823236,-0.274969773,-2.13E-05,-6.35E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.968484931,-1.337127059,0.691787024,-2.242517786,-1.570848261,-0.000155242
1.644,1.341038233,0.095132707,-0.357867063,-0.273474905,-2.11E-05,-6.32E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.971167008,-1.336936793,0.69107129,-2.243064735,-1.570848303,-0.000155368
1.646,1.33370785,0.094612693,-0.35591089,-0.271980036,-2.10E-05,-6.29E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.973834423,-1.336747568,0.690359468,-2.243608695,-1.570848345,-0.000155494
1.648,1.326377467,0.094092678,-0.353954717,-0.270485168,-2.09E-05,-6.25E-05,,-3.665191429,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.976487178,-1.336559383,0.689651558,-2.244149666,-1.570848387,-0.000155619
1.65,1.319047084,0.093572664,-0.351998544,-0.268990299,-2.08E-05,-6.22E-05,,-3.665191429,-0.26000719,0.978086425,0.747434229,5.78E-05,0.00017274,,0.979125272,-1.336372237,0.688947561,-2.244687646,-1.570848429,-0.000155743
1.652,1.311716701,0.09305265,-0.350042371,-0.267495431,-2.07E-05,-6.18E-05,,-3.665191429,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.981748706,-1.336186132,0.688247477,-2.245222637,-1.57084847,-0.000155867
1.654,1.304386318,0.092532635,-0.348086199,-0.266000562,-2.06E-05,-6.15E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.984357478,-1.336001067,0.687551304,-2.245754638,-1.570848511,-0.00015599
1.656,1.297055936,0.092012621,-0.346130026,-0.264505694,-2.05E-05,-6.11E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.98695159,-1.335817042,0.686859044,-2.24628365,-1.570848552,-0.000156112
1.658,1.289725553,0.091492607,-0.344173853,-0.263010825,-2.03E-05,-6.08E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.989531041,-1.335634056,0.686170696,-2.246809671,-1.570848593,-0.000156234
1.66,1.28239517,0.090972592,-0.34221768,-0.261515957,-2.02E-05,-6.04E-05,,-3.665191429,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.992095832,-1.335452111,0.685486261,-2.247332703,-1.570848633,-0.000156355
1.662,1.275064787,0.090452578,-0.340261507,-0.260021089,-2.01E-05,-6.01E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.994645961,-1.335271206,0.684805738,-2.247852745,-1.570848673,-0.000156475
1.664,1.267734404,0.089932563,-0.338305334,-0.25852622,-2.00E-05,-5.97E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.99718143,-1.335091341,0.684129127,-2.248369798,-1.570848713,-0.000156594
1.666,1.260404021,0.089412549,-0.336349161,-0.257031352,-1.99E-05,-5.94E-05,,-3.665191429,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.999702238,-1.334912516,0.683456429,-2.248883861,-1.570848753,-0.000156713
1.668,1.253073638,0.088892535,-0.334392989,-0.255536483,-1.98E-05,-5.91E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.002208385,-1.334734731,0.682787643,-2.249394934,-1.570848793,-0.000156831
1.67,1.245743256,0.08837252,-0.332436816,-0.254041615,-1.96E-05,-5.87E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.004699872,-1.334557986,0.682122769,-2.249903017,-1.570848832,-0.000156949
1.672,1.238412873,0.087852506,-0.330480643,-0.252546746,-1.95E-05,-5.84E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.007176698,-1.334382281,0.681461808,-2.25040811,-1.570848871,-0.000157065
1.674,1.23108249,0.087332491,-0.32852447,-0.251051878,-1.94E-05,-5.80E-05,,-3.665191429,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,1.009638863,-1.334207616,0.680804759,-2.250910214,-1.57084891,-0.000157181
1.676,1.223752107,0.086812477,-0.326568297,-0.249557009,-1.93E-05,-5.77E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.012086367,-1.334033991,0.680151623,-2.251409328,-1.570848948,-0.000157297
1.678,1.216421724,0.086292463,-0.324612124,-0.248062141,-1.92E-05,-5.73E-05,,-3.665191429,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,1.01451921,-1.333861406,0.679502398,-2.251905452,-1.570848987,-0.000157411
1.68,1.209091341,0.085772448,-0.322655952,-0.246567272,-1.91E-05,-5.70E-05,,-3.665191429,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,1.016937393,-1.333689861,0.678857086,-2.252398587,-1.570849025,-0.000157525
1.682,1.201760958,0.085252434,-0.320699779,-0.245072404,-1.89E-05,-5.66E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.019340915,-1.333519356,0.678215687,-2.252888732,-1.570849063,-0.000157639
1.684,1.194430576,0.08473242,-0.318743606,-0.243577536,-1.88E-05,-5.63E-05,,-3.665191429,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,1.021729776,-1.333349891,0.6775782,-2.253375887,-1.5708491,-0.000157751
1.686,1.187100193,0.084212405,-0.316787433,-0.242082667,-1.87E-05,-5.59E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.024103977,-1.333181466,0.676944625,-2.253860052,-1.570849138,-0.000157863
1.688,1.17976981,0.083692391,-0.31483126,-0.240587799,-1.86E-05,-5.56E-05,,-3.665191429,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,1.026463516,-1.333014082,0.676314962,-2.254341228,-1.570849175,-0.000157974
1.69,1.172439427,0.083172376,-0.312875087,-0.23909293,-1.85E-05,-5.53E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.028808395,-1.332847737,0.675689212,-2.254819414,-1.570849212,-0.000158085
1.692,1.165109044,0.082652362,-0.310918914,-0.237598062,-1.84E-05,-5.49E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.031138613,-1.332682432,0.675067374,-2.25529461,-1.570849249,-0.000158195
1.694,1.157778661,0.082132348,-0.308962742,-0.236103193,-1.83E-05,-5.46E-05,,-3.665191429,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,1.03345417,-1.332518167,0.674449449,-2.255766816,-1.570849285,-0.000158304
1.696,1.150448278,0.081612333,-0.307006569,-0.234608325,-1.81E-05,-5.42E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.035755067,-1.332354943,0.673835436,-2.256236033,-1.570849322,-0.000158412
1.698,1.143117895,0.081092319,-0.305050396,-0.233113456,-1.80E-05,-5.39E-05,,-3.665191429,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,1.038041303,-1.332192758,0.673225335,-2.25670226,-1.570849358,-0.00015852
1.7,1.135787513,0.080572305,-0.303094223,-0.231618588,-1.79E-05,-5.35E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.040312878,-1.332031614,0.672619146,-2.257165497,-1.570849393,-0.000158627
1.702,1.12845713,0.08005229,-0.30113805,-0.230123719,-1.78E-05,-5.32E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.042569792,-1.331871509,0.67201687,-2.257625744,-1.570849429,-0.000158733
1.704,1.121126747,0.079532276,-0.299181877,-0.228628851,-1.77E-05,-5.28E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.044812046,-1.331712444,0.671418507,-2.258083002,-1.570849464,-0.000158839
1.706,1.113796364,0.079012261,-0.297225704,-0.227133982,-1.76E-05,-5.25E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.047039638,-1.33155442,0.670824055,-2.25853727,-1.570849499,-0.000158944
1.708,1.106465981,0.078492247,-0.295269532,-0.225639114,-1.74E-05,-5.21E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.04925257,-1.331397435,0.670233516,-2.258988548,-1.570849534,-0.000159048
1.71,1.099135598,0.077972233,-0.293313359,-0.224144246,-1.73E-05,-5.18E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.051450841,-1.331241491,0.669646889,-2.259436837,-1.570849569,-0.000159152
1.712,1.091805215,0.077452218,-0.291357186,-0.222649377,-1.72E-05,-5.15E-05,,-3.665191429,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,1.053634452,-1.331086587,0.669064175,-2.259882135,-1.570849603,-0.000159255
1.714,1.084474833,0.076932204,-0.289401013,-0.221154509,-1.71E-05,-5.11E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.055803402,-1.330932722,0.668485373,-2.260324444,-1.570849638,-0.000159357
1.716,1.07714445,0.076412189,-0.28744484,-0.21965964,-1.70E-05,-5.08E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.05795769,-1.330779898,0.667910483,-2.260763764,-1.570849672,-0.000159459
1.718,1.069814067,0.075892175,-0.285488667,-0.218164772,-1.69E-05,-5.04E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.060097319,-1.330628113,0.667339506,-2.261200093,-1.570849705,-0.000159559
1.72,1.062483684,0.075372161,-0.283532494,-0.216669903,-1.68E-05,-5.01E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.062222286,-1.330477369,0.666772441,-2.261633433,-1.570849739,-0.00015966
1.722,1.055153301,0.074852146,-0.281576322,-0.215175035,-1.66E-05,-4.97E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.064332593,-1.330327665,0.666209288,-2.262063783,-1.570849772,-0.000159759
1.724,1.047822918,0.074332132,-0.279620149,-0.213680166,-1.65E-05,-4.94E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.066428238,-1.330179,0.665650048,-2.262491143,-1.570849805,-0.000159858
1.726,1.040492535,0.073812118,-0.277663976,-0.212185298,-1.64E-05,-4.90E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.068509223,-1.330031376,0.66509472,-2.262915514,-1.570849838,-0.000159956
1.728,1.033162153,0.073292103,-0.275707803,-0.210690429,-1.63E-05,-4.87E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.070575548,-1.329884792,0.664543304,-2.263336895,-1.570849871,-0.000160053
1.73,1.02583177,0.072772089,-0.27375163,-0.209195561,-1.62E-05,-4.83E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.072627211,-1.329739248,0.663995801,-2.263755286,-1.570849903,-0.00016015
1.732,1.018501387,0.072252074,-0.271795457,-0.207700693,-1.61E-05,-4.80E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.074664214,-1.329594744,0.66345221,-2.264170687,-1.570849935,-0.000160246
1.734,1.011171004,0.07173206,-0.269839285,-0.206205824,-1.59E-05,-4.77E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.076686556,-1.32945128,0.662912532,-2.264583099,-1.570849967,-0.000160341
1.736,1.003840621,0.071212046,-0.267883112,-0.204710956,-1.58E-05,-4.73E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.078694237,-1.329308856,0.662376766,-2.264992521,-1.570849999,-0.000160436
1.738,0.996510238,0.070692031,-0.265926939,-0.203216087,-1.57E-05,-4.70E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.080687258,-1.329167471,0.661844912,-2.265398953,-1.57085003,-0.00016053
1.74,0.989179855,0.070172017,-0.263970766,-0.201721219,-1.56E-05,-4.66E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.082665617,-1.329027127,0.66131697,-2.265802396,-1.570850061,-0.000160623
1.742,0.981849473,0.069652003,-0.262014593,-0.20022635,-1.55E-05,-4.63E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.084629316,-1.328887823,0.660792941,-2.266202848,-1.570850092,-0.000160716
1.744,0.97451909,0.069131988,-0.26005842,-0.198731482,-1.54E-05,-4.59E-05,,-3.665191429,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,1.086578355,-1.328749559,0.660272824,-2.266600311,-1.570850123,-0.000160807
1.746,0.967188707,0.068611974,-0.258102247,-0.197236613,-1.52E-05,-4.56E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.088512732,-1.328612335,0.65975662,-2.266994784,-1.570850153,-0.000160899
1.748,0.959858324,0.068091959,-0.256146075,-0.195741745,-1.51E-05,-4.52E-05,,-3.665191429,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,1.090432449,-1.328476152,0.659244327,-2.267386268,-1.570850184,-0.000160989
1.75,0.952527941,0.067571945,-0.254189902,-0.194246876,-1.50E-05,-4.49E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.092337505,-1.328341008,0.658735948,-2.267774762,-1.570850214,-0.000161079
1.752,0.945197558,0.067051931,-0.252233729,-0.192752008,-1.49E-05,-4.45E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.0942279,-1.328206904,0.65823148,-2.268160266,-1.570850243,-0.000161168
1.754,0.937867175,0.066531916,-0.250277556,-0.19125714,-1.48E-05,-4.42E-05,,-3.665191429,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,1.096103634,-1.32807384,0.657730925,-2.26854278,-1.570850273,-0.000161256
1.756,0.930536793,0.066011902,-0.248321383,-0.189762271,-1.47E-05,-4.39E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.097964708,-1.327941816,0.657234282,-2.268922305,-1.570850302,-0.000161344
1.758,0.92320641,0.065491887,-0.24636521,-0.188267403,-1.46E-05,-4.35E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.09981112,-1.327810832,0.656741552,-2.269298839,-1.570850331,-0.000161431
1.76,0.915876027,0.064971873,-0.244409037,-0.186772534,-1.44E-05,-4.32E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.101642872,-1.327680889,0.656252734,-2.269672384,-1.57085036,-0.000161517
1.762,0.908545644,0.064451859,-0.242452865,-0.185277666,-1.43E-05,-4.28E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.103459964,-1.327551985,0.655767828,-2.27004294,-1.570850389,-0.000161603
1.764,0.901215261,0.063931844,-0.240496692,-0.183782797,-1.42E-05,-4.25E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.105262394,-1.327424121,0.655286835,-2.270410505,-1.570850417,-0.000161688
1.766,0.893884878,0.06341183,-0.238540519,-0.182287929,-1.41E-05,-4.21E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.107050164,-1.327297298,0.654809754,-2.270775081,-1.570850446,-0.000161772
1.768,0.886554495,0.062891816,-0.236584346,-0.18079306,-1.40E-05,-4.18E-05,,-3.665191429,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,1.108823273,-1.327171514,0.654336585,-2.271136667,-1.570850474,-0.000161856
1.77,0.879224113,0.062371801,-0.234628173,-0.179298192,-1.39E-05,-4.14E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.110581721,-1.32704677,0.653867329,-2.271495264,-1.570850501,-0.000161939
1.772,0.87189373,0.061851787,-0.232672,-0.177803323,-1.37E-05,-4.11E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.112325509,-1.326923067,0.653401985,-2.27185087,-1.570850529,-0.000162021
1.774,0.864563347,0.061331772,-0.230715828,-0.176308455,-1.36E-05,-4.07E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.114054635,-1.326800403,0.652940553,-2.272203487,-1.570850556,-0.000162102
1.776,0.857232964,0.060811758,-0.228759655,-0.174813587,-1.35E-05,-4.04E-05,,-3.665191429,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,1.115769101,-1.32667878,0.652483034,-2.272553114,-1.570850583,-0.000162183
1.778,0.849902581,0.060291744,-0.226803482,-0.173318718,-1.34E-05,-4.01E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.117468906,-1.326558196,0.652029427,-2.272899752,-1.57085061,-0.000162263
1.78,0.842572198,0.059771729,-0.224847309,-0.17182385,-1.33E-05,-3.97E-05,,-3.665191429,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,1.119154051,-1.326438653,0.651579732,-2.2732434,-1.570850636,-0.000162343
1.782,0.835241815,0.059251715,-0.222891136,-0.170328981,-1.32E-05,-3.94E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.120824535,-1.326320149,0.65113395,-2.273584058,-1.570850663,-0.000162422
1.784,0.827911433,0.058731701,-0.220934963,-0.168834113,-1.31E-05,-3.90E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.122480357,-1.326202686,0.65069208,-2.273921726,-1.570850689,-0.0001625
1.786,0.82058105,0.058211686,-0.21897879,-0.167339244,-1.29E-05,-3.87E-05,,-3.665191429,-0.26000719,0.978086425,0.747434229,5.78E-05,0.00017274,,1.124121519,-1.326086263,0.650254122,-2.274256404,-1.570850715,-0.000162577
1.788,0.813250667,0.057691672,-0.217022618,-0.165844376,-1.28E-05,-3.83E-05,,-3.665191429,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,1.125748021,-1.325970879,0.649820077,-2.274588093,-1.57085074,-0.000162654
1.79,0.805920284,0.057171657,-0.215066445,-0.164349507,-1.27E-05,-3.80E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.127359861,-1.325856536,0.649389944,-2.274916792,-1.570850766,-0.00016273
1.792,0.798589901,0.056651643,-0.213110272,-0.162854639,-1.26E-05,-3.76E-05,,-3.665191429,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,1.128957041,-1.325743233,0.648963724,-2.275242501,-1.570850791,-0.000162805
1.794,0.791259518,0.056131629,-0.211154099,-0.16135977,-1.25E-05,-3.73E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.13053956,-1.325630969,0.648541415,-2.275565221,-1.570850816,-0.000162879
1.796,0.783929135,0.055611614,-0.209197926,-0.159864902,-1.24E-05,-3.69E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.132107418,-1.325519746,0.64812302,-2.275884951,-1.570850841,-0.000162953
1.798,0.776598753,0.0550916,-0.207241753,-0.158370033,-1.22E-05,-3.66E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.133660616,-1.325409563,0.647708536,-2.276201691,-1.570850865,-0.000163026
1.8,0.76926837,0.054571585,-0.20528558,-0.156875165,-1.21E-05,-3.63E-05,,-3.665191429,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,1.135199153,-1.32530042,0.647297965,-2.276515441,-1.570850889,-0.000163099
1.802,0.761937987,0.054051571,-0.203329408,-0.155380297,-1.20E-05,-3.59E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.136723029,-1.325192317,0.646891306,-2.276826202,-1.570850913,-0.000163171
1.804,0.754607604,0.053531557,-0.201373235,-0.153885428,-1.19E-05,-3.56E-05,,-3.665191429,-0.26000719,0.978086425,0.747434229,5.78E-05,0.00017274,,1.138232244,-1.325085254,0.64648856,-2.277133972,-1.570850937,-0.000163242
1.806,0.747277221,0.053011542,-0.199417062,-0.15239056,-1.18E-05,-3.52E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.139726798,-1.32497923,0.646089725,-2.277438754,-1.570850961,-0.000163312
1.808,0.739946838,0.052491528,-0.197460889,-0.150895691,-1.17E-05,-3.49E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.141206692,-1.324874247,0.645694804,-2.277740545,-1.570850984,-0.000163382
1.81,0.732616455,0.051971514,-0.195504716,-0.149400823,-1.16E-05,-3.45E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.142671925,-1.324770304,0.645303794,-2.278039347,-1.570851007,-0.000163451
1.812,0.725286073,0.051451499,-0.193548543,-0.147905954,-1.14E-05,-3.42E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.144122497,-1.324667401,0.644916697,-2.278335159,-1.57085103,-0.00016352
1.814,0.71795569,0.050931485,-0.19159237,-0.146411086,-1.13E-05,-3.38E-05,,-3.665191429,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,1.145558408,-1.324565538,0.644533512,-2.278627981,-1.570851053,-0.000163587
1.816,0.710625307,0.05041147,-0.189636198,-0.144916217,-1.12E-05,-3.35E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.146979659,-1.324464715,0.64415424,-2.278917813,-1.570851075,-0.000163654
1.818,0.703294924,0.049891456,-0.187680025,-0.143421349,-1.11E-05,-3.31E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.148386249,-1.324364933,0.64377888,-2.279204656,-1.570851097,-0.00016372
1.82,0.695964541,0.049371442,-0.185723852,-0.14192648,-1.10E-05,-3.28E-05,,-3.665191429,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,1.149778178,-1.32426619,0.643407432,-2.279488509,-1.570851119,-0.000163786
1.822,0.688634158,0.048851427,-0.183767679,-0.140431612,-1.09E-05,-3.25E-05,,-3.665191429,-0.26000719,0.978086425,0.747434229,5.78E-05,0.00017274,,1.151155446,-1.324168487,0.643039897,-2.279769372,-1.570851141,-0.000163851
1.824,0.681303775,0.048331413,-0.181811506,-0.138936744,-1.07E-05,-3.21E-05,,-3.665191429,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,1.152518054,-1.324071824,0.642676274,-2.280047246,-1.570851162,-0.000163915
1.826,0.673973393,0.047811399,-0.179855333,-0.137441875,-1.06E-05,-3.18E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.153866001,-1.323976201,0.642316563,-2.280322129,-1.570851184,-0.000163979
1.828,0.66664301,0.047291384,-0.177899161,-0.135947007,-1.05E-05,-3.14E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.155199287,-1.323881618,0.641960765,-2.280594023,-1.570851205,-0.000164042
1.83,0.659312627,0.04677137,-0.175942988,-0.134452138,-1.04E-05,-3.11E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.156517912,-1.323788076,0.641608879,-2.280862928,-1.570851226,-0.000164104
1.832,0.651982244,0.046251355,-0.173986815,-0.13295727,-1.03E-05,-3.07E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.157821876,-1.323695573,0.641260905,-2.281128842,-1.570851246,-0.000164165
1.834,0.644651861,0.045731341,-0.172030642,-0.131462401,-1.02E-05,-3.04E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.15911118,-1.32360411,0.640916844,-2.281391767,-1.570851266,-0.000164226
1.836,0.637321478,0.045211327,-0.170074469,-0.129967533,-1.00E-05,-3.00E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.160385823,-1.323513688,0.640576695,-2.281651702,-1.570851287,-0.000164286
1.838,0.629991095,0.044691312,-0.168118296,-0.128472664,-9.93E-06,-2.97E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.161645805,-1.323424305,0.640240459,-2.281908647,-1.570851306,-0.000164345
1.84,0.622660713,0.044171298,-0.166162123,-0.126977796,-9.82E-06,-2.93E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.162891127,-1.323335962,0.639908134,-2.282162603,-1.570851326,-0.000164404
1.842,0.61533033,0.043651283,-0.164205951,-0.125482927,-9.70E-06,-2.90E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.164121787,-1.32324866,0.639579722,-2.282413569,-1.570851345,-0.000164462
1.844,0.607999947,0.043131269,-0.162249778,-0.123988059,-9.59E-06,-2.87E-05,,-3.665191429,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,1.165337787,-1.323162397,0.639255223,-2.282661545,-1.570851365,-0.000164519
1.846,0.600669564,0.042611255,-0.160293605,-0.122493191,-9.47E-06,-2.83E-05,,-3.665191429,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,1.166539126,-1.323077175,0.638934636,-2.282906531,-1.570851384,-0.000164576
