time,v1,v2,v3,v4,v5,v6,,a1,a2,a3,a4,a5,a6,,q1,q2,q3,q4,q5,q6
2.006,1.3858402,0.070033745,-0.265385182,-0.201323734,-1.56E-05,-4.65E-05,,-2.135902334,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.944605511,-1.333109822,0.677048752,-2.254066006,-1.570849154,-0.000157911
2.008,1.381277552,0.0696684,-0.264000745,-0.200273487,-1.55E-05,-4.63E-05,,-2.281324045,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.947377191,-1.332969754,0.676517982,-2.254468654,-1.570849185,-0.000158004
2.01,1.376437358,0.069303054,-0.262616309,-0.19922324,-1.54E-05,-4.60E-05,,-2.420096754,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.950139746,-1.332830418,0.67598998,-2.254869201,-1.570849216,-0.000158096
2.012,1.37133428,0.068937709,-0.261231872,-0.198172993,-1.53E-05,-4.58E-05,,-2.55153908,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.952892621,-1.332691811,0.675464747,-2.255267647,-1.570849247,-0.000158188
2.014,1.365982978,0.068572363,-0.259847436,-0.197122746,-1.52E-05,-4.56E-05,,-2.675651024,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.955635289,-1.332553936,0.674942284,-2.255663993,-1.570849277,-0.00015828
2.016,1.360398113,0.068207018,-0.258462999,-0.1960725,-1.52E-05,-4.53E-05,,-2.792432584,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.958367255,-1.332416791,0.674422589,-2.256058239,-1.570849308,-0.000158371
2.018,1.354594345,0.067841672,-0.257078562,-0.195022253,-1.51E-05,-4.51E-05,,-2.901883762,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.961088051,-1.332280377,0.673905663,-2.256450384,-1.570849338,-0.000158462
2.02,1.348586336,0.067476327,-0.255694126,-0.193972006,-1.50E-05,-4.48E-05,,-3.004004557,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.96379724,-1.332144694,0.673391506,-2.256840428,-1.570849368,-0.000158552
2.022,1.342388746,0.067110981,-0.254309689,-0.192921759,-1.49E-05,-4.46E-05,,-3.098794969,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.966494413,-1.332009741,0.672880117,-2.257228372,-1.570849398,-0.000158642
2.024,1.336016236,0.066745636,-0.252925253,-0.191871512,-1.48E-05,-4.43E-05,,-3.186254998,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.96917919,-1.331875519,0.672371498,-2.257614216,-1.570849428,-0.000158731
2.026,1.329483467,0.06638029,-0.251540816,-0.190821266,-1.48E-05,-4.41E-05,,-3.266384644,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.971851223,-1.331742028,0.671865648,-2.257997959,-1.570849458,-0.000158819
2.028,1.322805099,0.066014945,-0.25015638,-0.189771019,-1.47E-05,-4.39E-05,,-3.339183907,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.97451019,-1.331609267,0.671362566,-2.258379601,-1.570849487,-0.000158908
2.03,1.315995794,0.065649599,-0.248771943,-0.188720772,-1.46E-05,-4.36E-05,,-3.404652788,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.9771558,-1.331477238,0.670862253,-2.258759143,-1.570849517,-0.000158995
2.032,1.309070211,0.065284254,-0.247387507,-0.187670525,-1.45E-05,-4.34E-05,,-3.462791285,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.979787792,-1.331345938,0.670364709,-2.259136585,-1.570849546,-0.000159083
2.034,1.302043012,0.064918908,-0.24600307,-0.186620279,-1.44E-05,-4.31E-05,,-3.5135994,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.982405932,-1.33121537,0.669869934,-2.259511926,-1.570849575,-0.000159169
2.036,1.294928858,0.064553563,-0.244618633,-0.185570032,-1.43E-05,-4.29E-05,,-3.557077132,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.985010018,-1.331085532,0.669377928,-2.259885167,-1.570849604,-0.000159256
2.038,1.287742409,0.064188218,-0.243234197,-0.184519785,-1.43E-05,-4.26E-05,,-3.593224481,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.987599876,-1.330956425,0.668888691,-2.260256307,-1.570849632,-0.000159341
2.04,1.280498326,0.063822872,-0.24184976,-0.183469538,-1.42E-05,-4.24E-05,,-3.622041447,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.990175361,-1.330828049,0.668402222,-2.260625346,-1.570849661,-0.000159427
2.042,1.27321127,0.063457527,-0.240465324,-0.182419291,-1.41E-05,-4.22E-05,,-3.643528031,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.992736357,-1.330700403,0.667918523,-2.260992285,-1.570849689,-0.000159511
2.044,1.265895902,0.063092181,-0.239080887,-0.181369045,-1.40E-05,-4.19E-05,,-3.657684231,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.99528278,-1.330573488,0.667437592,-2.261357124,-1.570849717,-0.000159596
2.046,1.258566881,0.062726836,-0.237696451,-0.180318798,-1.39E-05,-4.17E-05,,-3.664510049,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.997814572,-1.330447303,0.66695943,-2.261719862,-1.570849746,-0.00015968
2.048,1.251236499,0.06236149,-0.236312014,-0.179268551,-1.39E-05,-4.14E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.000331705,-1.33032185,0.666484038,-2.262080499,-1.570849773,-0.000159763
2.05,1.243906116,0.061996145,-0.234927578,-0.178218304,-1.38E-05,-4.12E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.002834178,-1.330197127,0.666011414,-2.262439037,-1.570849801,-0.000159846
2.052,1.236575733,0.061630799,-0.233543141,-0.177168057,-1.37E-05,-4.09E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.005321991,-1.330073134,0.665541558,-2.262795473,-1.570849829,-0.000159928
2.054,1.22924535,0.061265454,-0.232158705,-0.176117811,-1.36E-05,-4.07E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.007795142,-1.329949873,0.665074472,-2.263149809,-1.570849856,-0.00016001
2.056,1.221914967,0.060900108,-0.230774268,-0.175067564,-1.35E-05,-4.05E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.010253633,-1.329827342,0.664610155,-2.263502045,-1.570849883,-0.000160091
2.058,1.214584584,0.060534763,-0.229389831,-0.174017317,-1.35E-05,-4.02E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.012697463,-1.329705542,0.664148606,-2.26385218,-1.57084991,-0.000160172
2.06,1.207254201,0.060169417,-0.228005395,-0.17296707,-1.34E-05,-4.00E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.015126632,-1.329584472,0.663689827,-2.264200215,-1.570849937,-0.000160253
2.062,1.199923819,0.059804072,-0.226620958,-0.171916823,-1.33E-05,-3.97E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.01754114,-1.329464133,0.663233816,-2.264546149,-1.570849964,-0.000160333
2.064,1.192593436,0.059438726,-0.225236522,-0.170866577,-1.32E-05,-3.95E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.019940988,-1.329344525,0.662780574,-2.264889982,-1.570849991,-0.000160412
2.066,1.185263053,0.059073381,-0.223852085,-0.16981633,-1.31E-05,-3.92E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.022326175,-1.329225648,0.662330101,-2.265231716,-1.570850017,-0.000160491
2.068,1.17793267,0.058708035,-0.222467649,-0.168766083,-1.30E-05,-3.90E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.024696701,-1.329107501,0.661882397,-2.265571348,-1.570850043,-0.00016057
2.07,1.170602287,0.05834269,-0.221083212,-0.167715836,-1.30E-05,-3.88E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.027052566,-1.328990085,0.661437461,-2.26590888,-1.570850069,-0.000160648
2.072,1.163271904,0.057977344,-0.219698776,-0.16666559,-1.29E-05,-3.85E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.029393771,-1.3288734,0.660995295,-2.266244312,-1.570850095,-0.000160725
2.074,1.155941521,0.057611999,-0.218314339,-0.165615343,-1.28E-05,-3.83E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.031720315,-1.328757445,0.660555897,-2.266577643,-1.570850121,-0.000160802
2.076,1.148611139,0.057246653,-0.216929903,-0.164565096,-1.27E-05,-3.80E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.034032198,-1.328642221,0.660119269,-2.266908874,-1.570850147,-0.000160879
2.078,1.141280756,0.056881308,-0.215545466,-0.163514849,-1.26E-05,-3.78E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.03632942,-1.328527728,0.659685409,-2.267238004,-1.570850172,-0.000160955
2.08,1.133950373,0.056515962,-0.214161029,-0.162464602,-1.26E-05,-3.75E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.038611981,-1.328413965,0.659254318,-2.267565034,-1.570850197,-0.00016103
2.082,1.12661999,0.056150617,-0.212776593,-0.161414356,-1.25E-05,-3.73E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.040879882,-1.328300933,0.658825996,-2.267889963,-1.570850223,-0.000161106
2.084,1.119289607,0.055785272,-0.211392156,-0.160364109,-1.24E-05,-3.71E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.043133122,-1.328188632,0.658400443,-2.268212792,-1.570850248,-0.00016118
2.086,1.111959224,0.055419926,-0.21000772,-0.159313862,-1.23E-05,-3.68E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.045371701,-1.328077061,0.657977658,-2.26853352,-1.570850272,-0.000161254
2.088,1.104628841,0.055054581,-0.208623283,-0.158263615,-1.22E-05,-3.66E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.04759562,-1.327966221,0.657557643,-2.268852148,-1.570850297,-0.000161328
2.09,1.097298459,0.054689235,-0.207238847,-0.157213368,-1.22E-05,-3.63E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.049804877,-1.327856112,0.657140396,-2.269168675,-1.570850321,-0.000161401
2.092,1.089968076,0.05432389,-0.20585441,-0.156163122,-1.21E-05,-3.61E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.051999474,-1.327746734,0.656725919,-2.269483102,-1.570850346,-0.000161474
2.094,1.082637693,0.053958544,-0.204469974,-0.155112875,-1.20E-05,-3.58E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.05417941,-1.327638086,0.65631421,-2.269795428,-1.57085037,-0.000161546
2.096,1.07530731,0.053593199,-0.203085537,-0.154062628,-1.19E-05,-3.56E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.056344686,-1.327530169,0.65590527,-2.270105654,-1.570850394,-0.000161618
2.098,1.067976927,0.053227853,-0.201701101,-0.153012381,-1.18E-05,-3.54E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.0584953,-1.327422982,0.655499099,-2.270413779,-1.570850418,-0.000161689
2.1,1.060646544,0.052862508,-0.200316664,-0.151962135,-1.17E-05,-3.51E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.060631254,-1.327316527,0.655095697,-2.270719804,-1.570850441,-0.00016176
2.102,1.053316161,0.052497162,-0.198932227,-0.150911888,-1.17E-05,-3.49E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.062752547,-1.327210802,0.654695063,-2.271023728,-1.570850465,-0.00016183
2.104,1.045985779,0.052131817,-0.197547791,-0.149861641,-1.16E-05,-3.46E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.06485918,-1.327105807,0.654297199,-2.271325552,-1.570850488,-0.0001619
2.106,1.038655396,0.051766471,-0.196163354,-0.148811394,-1.15E-05,-3.44E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.066951151,-1.327001544,0.653902103,-2.271625275,-1.570850511,-0.000161969
2.108,1.031325013,0.051401126,-0.194778918,-0.147761147,-1.14E-05,-3.41E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.069028462,-1.326898011,0.653509777,-2.271922898,-1.570850534,-0.000162038
2.11,1.02399463,0.05103578,-0.193394481,-0.146710901,-1.13E-05,-3.39E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.071091112,-1.326795209,0.653120219,-2.27221842,-1.570850557,-0.000162106
2.112,1.016664247,0.050670435,-0.192010045,-0.145660654,-1.13E-05,-3.37E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.073139101,-1.326693137,0.65273343,-2.272511842,-1.57085058,-0.000162174
2.114,1.009333864,0.050305089,-0.190625608,-0.144610407,-1.12E-05,-3.34E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.07517243,-1.326591796,0.65234941,-2.272803163,-1.570850602,-0.000162241
2.116,1.002003481,0.049939744,-0.189241172,-0.14356016,-1.11E-05,-3.32E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.077191098,-1.326491186,0.651968158,-2.273092384,-1.570850625,-0.000162308
2.118,0.994673099,0.049574398,-0.187856735,-0.142509913,-1.10E-05,-3.29E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.079195105,-1.326391307,0.651589676,-2.273379504,-1.570850647,-0.000162374
2.12,0.987342716,0.049209053,-0.186472298,-0.141459667,-1.09E-05,-3.27E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.081184451,-1.326292158,0.651213963,-2.273664524,-1.570850669,-0.00016244
2.122,0.980012333,0.048843707,-0.185087862,-0.14040942,-1.09E-05,-3.25E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.083159136,-1.32619374,0.650841018,-2.273947444,-1.570850691,-0.000162505
2.124,0.97268195,0.048478362,-0.183703425,-0.139359173,-1.08E-05,-3.22E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.085119161,-1.326096052,0.650470842,-2.274228262,-1.570850713,-0.00016257
2.126,0.965351567,0.048113016,-0.182318989,-0.138308926,-1.07E-05,-3.20E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.087064525,-1.325999095,0.650103435,-2.274506981,-1.570850734,-0.000162635
2.128,0.958021184,0.047747671,-0.180934552,-0.13725868,-1.06E-05,-3.17E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.088995228,-1.325902869,0.649738797,-2.274783599,-1.570850756,-0.000162699
2.13,0.950690801,0.047382325,-0.179550116,-0.136208433,-1.05E-05,-3.15E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.09091127,-1.325807374,0.649376928,-2.275058116,-1.570850777,-0.000162762
2.132,0.943360419,0.04701698,-0.178165679,-0.135158186,-1.04E-05,-3.12E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.092812652,-1.325712609,0.649017828,-2.275330533,-1.570850798,-0.000162825
2.134,0.936030036,0.046651635,-0.176781243,-0.134107939,-1.04E-05,-3.10E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.094699373,-1.325618575,0.648661497,-2.275600849,-1.570850819,-0.000162888
2.136,0.928699653,0.046286289,-0.175396806,-0.133057692,-1.03E-05,-3.08E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.096571433,-1.325525272,0.648307934,-2.275869065,-1.570850839,-0.00016295
2.138,0.92136927,0.045920944,-0.17401237,-0.132007446,-1.02E-05,-3.05E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.098428832,-1.3254327,0.647957141,-2.27613518,-1.57085086,-0.000163011
2.14,0.914038887,0.045555598,-0.172627933,-0.130957199,-1.01E-05,-3.03E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.100271571,-1.325340858,0.647609116,-2.276399195,-1.57085088,-0.000163072
2.142,0.906708504,0.045190253,-0.171243496,-0.129906952,-1.00E-05,-3.00E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.102099648,-1.325249747,0.64726386,-2.27666111,-1.570850901,-0.000163133
2.144,0.899378121,0.044824907,-0.16985906,-0.128856705,-9.96E-06,-2.98E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.103913065,-1.325159366,0.646921373,-2.276920924,-1.570850921,-0.000163193
2.146,0.892047739,0.044459562,-0.168474623,-0.127806458,-9.88E-06,-2.95E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.105711822,-1.325069716,0.646581655,-2.277178637,-1.570850941,-0.000163252
2.148,0.884717356,0.044094216,-0.167090187,-0.126756212,-9.80E-06,-2.93E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.107495917,-1.324980797,0.646244706,-2.27743425,-1.57085096,-0.000163311
2.15,0.877386973,0.043728871,-0.16570575,-0.125705965,-9.72E-06,-2.91E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.109265352,-1.324892609,0.645910525,-2.277687762,-1.57085098,-0.00016337
2.152,0.87005659,0.043363525,-0.164321314,-0.124655718,-9.64E-06,-2.88E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.111020126,-1.324805151,0.645579114,-2.277939174,-1.570851,-0.000163428
2.154,0.862726207,0.04299818,-0.162936877,-0.123605471,-9.56E-06,-2.86E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.112760239,-1.324718424,0.645250471,-2.278188486,-1.570851019,-0.000163486
2.156,0.855395824,0.042632834,-0.161552441,-0.122555224,-9.48E-06,-2.83E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.114485691,-1.324632428,0.644924597,-2.278435697,-1.570851038,-0.000163543
2.158,0.848065441,0.042267489,-0.160168004,-0.121504978,-9.39E-06,-2.81E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.116196483,-1.324547162,0.644601493,-2.278680807,-1.570851057,-0.000163599
2.16,0.840735059,0.041902143,-0.158783568,-0.120454731,-9.31E-06,-2.78E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.117892614,-1.324462627,0.644281157,-2.278923817,-1.570851076,-0.000163656
2.162,0.833404676,0.041536798,-0.157399131,-0.119404484,-9.23E-06,-2.76E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.119574084,-1.324378823,0.643963589,-2.279164727,-1.570851094,-0.000163711
2.164,0.826074293,0.041171452,-0.156014694,-0.118354237,-9.15E-06,-2.74E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.121240893,-1.324295749,0.643648791,-2.279403536,-1.570851113,-0.000163766
2.166,0.81874391,0.040806107,-0.154630258,-0.117303991,-9.07E-06,-2.71E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.122893042,-1.324213406,0.643336762,-2.279640244,-1.570851131,-0.000163821
2.168,0.811413527,0.040440761,-0.153245821,-0.116253744,-8.99E-06,-2.69E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.12453053,-1.324131794,0.643027501,-2.279874852,-1.570851149,-0.000163875
2.17,0.804083144,0.040075416,-0.151861385,-0.115203497,-8.91E-06,-2.66E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.126153357,-1.324050912,0.64272101,-2.280107359,-1.570851167,-0.000163929
2.172,0.796752761,0.03971007,-0.150476948,-0.11415325,-8.83E-06,-2.64E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.127761523,-1.323970762,0.642417287,-2.280337766,-1.570851185,-0.000163982
2.174,0.789422379,0.039344725,-0.149092512,-0.113103003,-8.74E-06,-2.61E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.129355029,-1.323891341,0.642116333,-2.280566073,-1.570851203,-0.000164035
2.176,0.782091996,0.038979379,-0.147708075,-0.112052757,-8.66E-06,-2.59E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.130933873,-1.323812652,0.641818148,-2.280792279,-1.57085122,-0.000164087
2.178,0.774761613,0.038614034,-0.146323639,-0.11100251,-8.58E-06,-2.57E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.132498057,-1.323734693,0.641522732,-2.281016384,-1.570851237,-0.000164139
2.18,0.76743123,0.038248689,-0.144939202,-0.109952263,-8.50E-06,-2.54E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.134047581,-1.323657465,0.641230085,-2.28123839,-1.570851255,-0.000164191
2.182,0.760100847,0.037883343,-0.143554766,-0.108902016,-8.42E-06,-2.52E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.135582443,-1.323580968,0.640940206,-2.281458294,-1.570851272,-0.000164241
2.184,0.752770464,0.037517998,-0.142170329,-0.107851769,-8.34E-06,-2.49E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.137102645,-1.323505201,0.640653097,-2.281676098,-1.570851288,-0.000164292
2.186,0.745440081,0.037152652,-0.140785892,-0.106801523,-8.26E-06,-2.47E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.138608186,-1.323430165,0.640368756,-2.281891802,-1.570851305,-0.000164342
2.188,0.738109698,0.036787307,-0.139401456,-0.105751276,-8.18E-06,-2.44E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.140099066,-1.32335586,0.640087184,-2.282105405,-1.570851322,-0.000164391
2.19,0.730779316,0.036421961,-0.138017019,-0.104701029,-8.09E-06,-2.42E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.141575285,-1.323282285,0.639808381,-2.282316907,-1.570851338,-0.00016444
2.192,0.723448933,0.036056616,-0.136632583,-0.103650782,-8.01E-06,-2.40E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.143036844,-1.323209441,0.639532347,-2.282526309,-1.570851354,-0.000164488
2.194,0.71611855,0.03569127,-0.135248146,-0.102600536,-7.93E-06,-2.37E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.144483742,-1.323137328,0.639259082,-2.282733611,-1.57085137,-0.000164536
2.196,0.708788167,0.035325925,-0.13386371,-0.101550289,-7.85E-06,-2.35E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.145915979,-1.323065945,0.638988586,-2.282938812,-1.570851386,-0.000164583
2.198,0.701457784,0.034960579,-0.132479273,-0.100500042,-7.77E-06,-2.32E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.147333555,-1.322995294,0.638720858,-2.283141912,-1.570851402,-0.00016463
2.2,0.694127401,0.034595234,-0.131094837,-0.099449795,-7.69E-06,-2.30E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.148736471,-1.322925372,0.6384559,-2.283342913,-1.570851417,-0.000164677
2.202,0.686797018,0.034229888,-0.1297104,-0.098399548,-7.61E-06,-2.27E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.150124726,-1.322856182,0.63819371,-2.283541812,-1.570851433,-0.000164723
2.204,0.679466636,0.033864543,-0.128325964,-0.097349302,-7.53E-06,-2.25E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.15149832,-1.322787722,0.637934289,-2.283738611,-1.570851448,-0.000164768
2.206,0.672136253,0.033499197,-0.126941527,-0.096299055,-7.45E-06,-2.23E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.152857253,-1.322719993,0.637677637,-2.28393331,-1.570851463,-0.000164813
2.208,0.66480587,0.033133852,-0.12555709,-0.095248808,-7.36E-06,-2.20E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.154201525,-1.322652995,0.637423754,-2.284125908,-1.570851478,-0.000164858
2.21,0.657475487,0.032768506,-0.124172654,-0.094198561,-7.28E-06,-2.18E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.155531137,-1.322586727,0.63717264,-2.284316406,-1.570851493,-0.000164902
2.212,0.650145104,0.032403161,-0.122788217,-0.093148314,-7.20E-06,-2.15E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.156846088,-1.32252119,0.636924295,-2.284504803,-1.570851507,-0.000164945
2.214,0.642814721,0.032037815,-0.121403781,-0.092098068,-7.12E-06,-2.13E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.158146378,-1.322456384,0.636678718,-2.284691099,-1.570851522,-0.000164988
2.216,0.635484338,0.03167247,-0.120019344,-0.091047821,-7.04E-06,-2.10E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.159432008,-1.322392308,0.636435911,-2.284875295,-1.570851536,-0.000165031
2.218,0.628153956,0.031307124,-0.118634908,-0.089997574,-6.96E-06,-2.08E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.160702976,-1.322328963,0.636195872,-2.285057391,-1.57085155,-0.000165073
2.22,0.620823573,0.030941779,-0.117250471,-0.088947327,-6.88E-06,-2.06E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.161959284,-1.322266349,0.635958602,-2.285237386,-1.570851564,-0.000165115
2.222,0.61349319,0.030576433,-0.115866035,-0.08789708,-6.80E-06,-2.03E-05,,-3.665191429,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,1.163200931,-1.322204465,0.635724101,-2.285415281,-1.570851578,-0.000165156
