time,v1,v2,v3,v4,v5,v6,,a1,a2,a3,a4,a5,a6,,q1,q2,q3,q4,q5,q6,
0.678,2.221351065,0.184656369,-0.694634207,-0.530825671,-4.10E-05,-0.000122679,,0.250640827,0.289846739,-1.090335852,-0.833213012,-6.44E-05,-0.000192564,,-0.833390317,-1.512186754,1.35032078,-1.739279363,-1.570809353,-3.89E-05,
0.68,2.221734717,0.185235816,-0.696813952,-0.532491388,-4.12E-05,-0.000123064,,0.191825896,0.289723498,-1.089872247,-0.832858734,-6.44E-05,-0.000192482,,-0.828947615,-1.511817441,1.348931512,-1.740341014,-1.570809435,-3.92E-05,
0.682,2.222014682,0.185814953,-0.698992527,-0.534156213,-4.13E-05,-0.000123449,,0.13998268,0.289568178,-1.089287971,-0.832412243,-6.44E-05,-0.000192379,,-0.824504146,-1.51144697,1.347537884,-1.741405997,-1.570809518,-3.94E-05,
0.684,2.222204814,0.186393706,-0.701169661,-0.535819935,-4.14E-05,-0.000123834,,0.095066187,0.289376468,-1.088566803,-0.83186114,-6.43E-05,-0.000192252,,-0.820060116,-1.51107534,1.346139899,-1.742474309,-1.5708096,-3.97E-05,
0.686,2.22231886,0.186971992,-0.70334504,-0.537482316,-4.16E-05,-0.000124218,,0.057023011,0.28914325,-1.087689488,-0.831190714,-6.43E-05,-0.000192097,,-0.815615707,-1.510702552,1.344737559,-1.743545949,-1.570809683,-3.99E-05,
0.688,2.22237046,0.187549719,-0.705518313,-0.539143089,-4.17E-05,-0.000124602,,0.025799762,0.288863349,-1.086636566,-0.830386091,-6.42E-05,-0.000191911,,-0.811171069,-1.510328609,1.343330869,-1.744620914,-1.570809766,-4.02E-05,
0.69,2.222373129,0.18812678,-0.707689084,-0.540801949,-4.18E-05,-0.000124985,,0.001334711,0.28853078,-1.085385522,-0.829430068,-6.41E-05,-0.00019169,,-0.806726328,-1.509953509,1.341919833,-1.7456992,-1.57080985,-4.04E-05,
0.692,2.222340262,0.188703059,-0.709856911,-0.542458559,-4.19E-05,-0.000125368,,-0.016433849,0.288139496,-1.083913601,-0.828305255,-6.40E-05,-0.00019143,,-0.802281582,-1.509577256,1.340504454,-1.746780804,-1.570809933,-4.07E-05,
0.694,2.222285126,0.189278426,-0.712021307,-0.544112547,-4.21E-05,-0.00012575,,-0.027567605,0.287683382,-1.082197806,-0.826994079,-6.39E-05,-0.000191127,,-0.797836901,-1.509199849,1.339084741,-1.747865721,-1.570810017,-4.09E-05,
0.696,2.222217711,0.189852738,-0.714181733,-0.545763502,-4.22E-05,-0.000126132,,-0.033707926,0.287155772,-1.080213061,-0.825477376,-6.38E-05,-0.000190776,,-0.793392331,-1.508821293,1.337660698,-1.748953946,-1.570810101,-4.12E-05,
0.698,2.222137237,0.190425838,-0.716337601,-0.547410974,-4.23E-05,-0.000126512,,-0.040236889,0.28654993,-1.077934026,-0.823735783,-6.37E-05,-0.000190374,,-0.788947896,-1.508441587,1.336232335,-1.750045473,-1.570810186,-4.14E-05,
0.7,2.222041941,0.190997557,-0.718488276,-0.549054477,-4.25E-05,-0.000126892,,-0.047648132,0.285859686,-1.075337489,-0.821751561,-6.35E-05,-0.000189915,,-0.784503621,-1.508060735,1.334799659,-1.751140295,-1.57081027,-4.17E-05,
0.702,2.221929922,0.191567713,-0.720633071,-0.550693486,-4.26E-05,-0.000127271,,-0.056009468,0.285078053,-1.072397167,-0.819504625,-6.34E-05,-0.000189396,,-0.780059537,-1.50767874,1.333362683,-1.752238404,-1.570810355,-4.19E-05,
0.704,2.221799144,0.192136109,-0.722771244,-0.552327435,-4.27E-05,-0.000127649,,-0.065388708,0.284197974,-1.069086513,-0.816974689,-6.32E-05,-0.000188811,,-0.775615677,-1.507295605,1.331921417,-1.753339791,-1.57081044,-4.22E-05,
0.706,2.221647457,0.192702535,-0.724902007,-0.553955723,-4.28E-05,-0.000128025,,-0.075843753,0.283213171,-1.065381917,-0.81414371,-6.29E-05,-0.000188157,,-0.771172079,-1.506911333,1.330475874,-1.754444446,-1.570810526,-4.24E-05,
0.708,2.221472592,0.19326677,-0.727024526,-0.55557771,-4.30E-05,-0.0001284,,-0.087432507,0.28211731,-1.061259543,-0.810993474,-6.27E-05,-0.000187429,,-0.766728784,-1.506525928,1.32902607,-1.755552357,-1.570810611,-4.27E-05,
0.71,2.221272236,0.193828584,-0.729137941,-0.557192739,-4.31E-05,-0.000128773,,-0.100177751,0.280907158,-1.056707231,-0.807514688,-6.24E-05,-0.000186625,,-0.762285839,-1.506139394,1.327572021,-1.756663513,-1.570810697,-4.30E-05,
0.712,2.221044015,0.194387742,-0.731241361,-0.558800131,-4.32E-05,-0.000129144,,-0.114110315,0.279578709,-1.051709915,-0.803695838,-6.21E-05,-0.000185742,,-0.757843295,-1.505751737,1.326113745,-1.757777898,-1.570810783,-4.32E-05,
0.714,2.220785493,0.194943998,-0.733333866,-0.560399182,-4.33E-05,-0.000129514,,-0.129261026,0.278127926,-1.046252409,-0.79952532,-6.18E-05,-0.000184779,,-0.753401207,-1.505362961,1.324651262,-1.758895498,-1.57081087,-4.35E-05,
0.716,2.220494226,0.195497104,-0.735414523,-0.561989178,-4.35E-05,-0.000129881,,-0.145633855,0.276553159,-1.040328504,-0.79499839,-6.15E-05,-0.000183732,,-0.748959636,-1.504973073,1.323184595,-1.760016297,-1.570810956,-4.37E-05,
0.718,2.22016776,0.196046809,-0.737482387,-0.563569399,-4.36E-05,-0.000130247,,-0.163232772,0.274852755,-1.03393198,-0.790110292,-6.11E-05,-0.000182603,,-0.744518647,-1.504582079,1.321713766,-1.761140275,-1.570811043,-4.40E-05,
0.72,2.219803706,0.196592866,-0.739536523,-0.56513913,-4.37E-05,-0.000130609,,-0.182027225,0.273028211,-1.027068471,-0.784865336,-6.07E-05,-0.00018139,,-0.740078312,-1.504189986,1.320238801,-1.762267414,-1.57081113,-4.43E-05,
0.722,2.219399717,0.197135026,-0.741576005,-0.566697661,-4.38E-05,-0.00013097,,-0.201994545,0.271080314,-1.019740935,-0.779265778,-6.02E-05,-0.000180096,,-0.735638704,-1.5037968,1.318759728,-1.763397692,-1.570811218,-4.45E-05,
0.724,2.218953493,0.197673046,-0.74359991,-0.568244289,-4.39E-05,-0.000131327,,-0.223112062,0.269009874,-1.011952422,-0.773313951,-5.98E-05,-0.000178721,,-0.731199905,-1.50340253,1.317276576,-1.764531087,-1.570811306,-4.48E-05,
0.726,2.218462831,0.198206686,-0.74560734,-0.569778327,-4.41E-05,-0.000131682,,-0.245330687,0.266820139,-1.003715153,-0.767019193,-5.93E-05,-0.000177266,,-0.726761998,-1.503007184,1.315789376,-1.765667576,-1.570811393,-4.50E-05,
0.728,2.217925628,0.198735715,-0.747597424,-0.571299109,-4.42E-05,-0.000132033,,-0.268601332,0.264514412,-0.995041543,-0.760390993,-5.88E-05,-0.000175734,,-0.722325072,-1.50261077,1.314298161,-1.766807133,-1.570811481,-4.53E-05,
0.73,2.217339947,0.199259914,-0.749569336,-0.572806005,-4.43E-05,-0.000132381,,-0.292840994,0.262099187,-0.985956031,-0.753448025,-5.83E-05,-0.00017413,,-0.717889221,-1.502213299,1.312802967,-1.767949731,-1.57081157,-4.56E-05,
0.732,2.216703998,0.199779074,-0.751522297,-0.57429842,-4.44E-05,-0.000132726,,-0.317974389,0.259580311,-0.976480604,-0.746207092,-5.77E-05,-0.000172456,,-0.713454541,-1.501814779,1.311303828,-1.769095343,-1.570811658,-4.58E-05,
0.734,2.216016145,0.200293002,-0.753455572,-0.57577579,-4.45E-05,-0.000133068,,-0.343926231,0.256963707,-0.966637551,-0.738685226,-5.71E-05,-0.000170718,,-0.709021133,-1.501415221,1.309800783,-1.77024394,-1.570811747,-4.61E-05,
0.736,2.21527497,0.200801519,-0.755368494,-0.577237608,-4.46E-05,-0.000133406,,-0.370587631,0.254258521,-0.956461273,-0.730908717,-5.65E-05,-0.000168921,,-0.704589101,-1.501014635,1.308293872,-1.771395491,-1.570811836,-4.64E-05,
0.738,2.214479255,0.201304465,-0.757260462,-0.578683412,-4.47E-05,-0.00013374,,-0.397857331,0.251473276,-0.945983831,-0.722902063,-5.59E-05,-0.00016707,,-0.700158551,-1.500613032,1.306783135,-1.772549967,-1.570811925,-4.66E-05,
0.74,2.213628037,0.201801703,-0.759130955,-0.580112805,-4.49E-05,-0.00013407,,-0.425608989,0.248618977,-0.935246625,-0.714696904,-5.53E-05,-0.000165174,,-0.695729592,-1.500210423,1.305268614,-1.773707333,-1.570812015,-4.69E-05,
0.742,2.212720606,0.202293117,-0.760979539,-0.581525456,-4.50E-05,-0.000134397,,-0.453715603,0.245706785,-0.924291636,-0.706325318,-5.46E-05,-0.000163239,,-0.691302336,-1.49980682,1.303750352,-1.774867559,-1.570812105,-4.72E-05,
0.744,2.211756506,0.202778613,-0.762805861,-0.582921096,-4.51E-05,-0.000134719,,-0.482050171,0.242747992,-0.913161346,-0.697819772,-5.40E-05,-0.000161273,,-0.686876895,-1.499402233,1.302228393,-1.77603061,-1.570812195,-4.74E-05,
0.746,2.210735582,0.203258125,-0.764609676,-0.584299535,-4.52E-05,-0.000135038,,-0.510462006,0.23975631,-0.901907335,-0.68921968,-5.33E-05,-0.000159286,,-0.682453382,-1.498996676,1.300702781,-1.777196452,-1.570812285,-4.77E-05,
0.748,2.209657966,0.203731615,-0.766390834,-0.585660661,-4.53E-05,-0.000135352,,-0.538807884,0.236744878,-0.89057903,-0.680562814,-5.26E-05,-0.000157285,,-0.678031911,-1.49859016,1.299173562,-1.778365051,-1.570812375,-4.80E-05,
0.75,2.208524024,0.204199064,-0.768149269,-0.587004422,-4.54E-05,-0.000135663,,-0.566971031,0.233724582,-0.879217381,-0.671880468,-5.19E-05,-0.000155278,,-0.673612595,-1.498182697,1.29764078,-1.779536372,-1.570812466,-4.82E-05,
0.752,2.20733442,0.204660483,-0.76988502,-0.588330848,-4.55E-05,-0.000135969,,-0.594802013,0.23070955,-0.867875535,-0.663213254,-5.13E-05,-0.000153275,,-0.669195547,-1.497774298,1.296104482,-1.780710381,-1.570812556,-4.85E-05,
0.754,2.206090102,0.20511591,-0.771598229,-0.589640048,-4.56E-05,-0.000136272,,-0.622158772,0.227713338,-0.856604483,-0.65460014,-5.06E-05,-0.000151285,,-0.664780878,-1.497364977,1.294564712,-1.781887043,-1.570812647,-4.88E-05,
0.756,2.204792298,0.205565409,-0.773289139,-0.590932208,-4.57E-05,-0.000136571,,-0.648902432,0.224749472,-0.845455113,-0.646080013,-5.00E-05,-0.000149316,,-0.660368698,-1.496954746,1.293021515,-1.783066323,-1.570812739,-4.91E-05,
0.758,2.203442495,0.206009071,-0.774958091,-0.592207589,-4.58E-05,-0.000136865,,-0.674901406,0.221830902,-0.834476131,-0.637690093,-4.93E-05,-0.000147377,,-0.655959113,-1.496543615,1.291474937,-1.784248188,-1.57081283,-4.93E-05,
0.76,2.202042342,0.206447002,-0.776605488,-0.593466496,-4.59E-05,-0.000137156,,-0.700076562,0.218965799,-0.823698281,-0.629453874,-4.87E-05,-0.000145473,,-0.651552228,-1.496131597,1.289925021,-1.785432603,-1.570812922,-4.96E-05,
0.762,2.200593708,0.206879333,-0.778231816,-0.594709304,-4.60E-05,-0.000137443,,-0.724316753,0.216165516,-0.813164269,-0.621403991,-4.80E-05,-0.000143613,,-0.647148143,-1.495718703,1.28837181,-1.786619536,-1.570813013,-4.99E-05,
0.764,2.199098672,0.207306215,-0.779837646,-0.595936447,-4.61E-05,-0.000137727,,-0.747518031,0.213440801,-0.802914528,-0.613571343,-4.74E-05,-0.000141803,,-0.642746956,-1.495304944,1.286815346,-1.787808954,-1.570813105,-5.02E-05,
0.766,2.197559478,0.207727816,-0.781423612,-0.597148411,-4.62E-05,-0.000138007,,-0.76959677,0.210800683,-0.79298302,-0.605981881,-4.69E-05,-0.000140049,,-0.638348759,-1.494890332,1.285255671,-1.789000827,-1.570813197,-5.04E-05,
0.768,2.19597854,0.208144325,-0.78299042,-0.598345734,-4.63E-05,-0.000138284,,-0.790469341,0.208254275,-0.783404026,-0.598661804,-4.63E-05,-0.000138357,,-0.63395364,-1.494474876,1.283692824,-1.790195124,-1.57081329,-5.07E-05,
0.77,2.194358318,0.208555935,-0.784538802,-0.599528977,-4.64E-05,-0.000138557,,-0.810110784,0.205805165,-0.774191045,-0.591621427,-4.57E-05,-0.00013673,,-0.629561683,-1.494058587,1.282126843,-1.791391815,-1.570813382,-5.10E-05,
0.772,2.192701389,0.208962855,-0.78606954,-0.600698737,-4.64E-05,-0.000138828,,-0.828464777,0.203460041,-0.765369237,-0.584879977,-4.52E-05,-0.000135172,,-0.625172966,-1.493641475,1.280557765,-1.792590873,-1.570813475,-5.13E-05,
0.774,2.191010425,0.209365305,-0.787583463,-0.601855647,-4.65E-05,-0.000139095,,-0.845482027,0.201224939,-0.756961301,-0.578454799,-4.47E-05,-0.000133687,,-0.620787563,-1.49322355,1.278985626,-1.793792271,-1.570813568,-5.15E-05,
0.776,2.189288143,0.209763512,-0.789081424,-0.603000359,-4.66E-05,-0.00013936,,-0.861140937,0.199103373,-0.748980465,-0.572356002,-4.43E-05,-0.000132277,,-0.616405542,-1.492804819,1.277410459,-1.794995982,-1.570813661,-5.18E-05,
0.778,2.187537318,0.210157711,-0.790564309,-0.604133551,-4.67E-05,-0.000139621,,-0.875412282,0.197099618,-0.741442808,-0.566595874,-4.38E-05,-0.000130946,,-0.612026966,-1.492385292,1.275832297,-1.796201983,-1.570813754,-5.21E-05,
0.78,2.185760669,0.210548136,-0.792032996,-0.605255892,-4.68E-05,-0.000139881,,-0.888324406,0.195212398,-0.734343524,-0.561170743,-4.34E-05,-0.000129692,,-0.607651891,-1.491964977,1.274251168,-1.79741025,-1.570813848,-5.24E-05,
0.782,2.183960919,0.210935023,-0.793488375,-0.606368063,-4.69E-05,-0.000140138,,-0.899874961,0.193443452,-0.727689164,-0.556085613,-4.30E-05,-0.000128517,,-0.60328037,-1.49154388,1.272667102,-1.798620762,-1.570813941,-5.27E-05,
0.784,2.182140796,0.211318612,-0.794931347,-0.607470754,-4.70E-05,-0.000140393,,-0.910061598,0.191794523,-0.721486276,-0.551345489,-4.26E-05,-0.000127422,,-0.598912448,-1.49112201,1.271080125,-1.799833498,-1.570814035,-5.29E-05,
0.786,2.180302918,0.211699136,-0.796362788,-0.608564633,-4.71E-05,-0.000140646,,-0.918938984,0.190261781,-0.71572046,-0.546939367,-4.23E-05,-0.000126403,,-0.594548167,-1.490699373,1.269490262,-1.801048439,-1.570814129,-5.32E-05,
0.788,2.178449855,0.212076824,-0.797783565,-0.609650363,-4.71E-05,-0.000140896,,-0.926531429,0.18884438,-0.710388527,-0.54286481,-4.20E-05,-0.000125462,,-0.590187561,-1.490275975,1.267897537,-1.802265569,-1.570814223,-5.35E-05,
0.79,2.176584079,0.212451902,-0.799194521,-0.610728587,-4.72E-05,-0.000141146,,-0.93288833,0.187538961,-0.705477845,-0.539112164,-4.17E-05,-0.000124594,,-0.585830661,-1.489851821,1.26630197,-1.803484869,-1.570814317,-5.38E-05,
0.792,2.174707943,0.212824585,-0.800596466,-0.611799926,-4.73E-05,-0.000141393,,-0.938067813,0.186341339,-0.700972671,-0.535669399,-4.14E-05,-0.000123799,,-0.581477493,-1.489426917,1.264703581,-1.804706327,-1.570814412,-5.41E-05,
0.794,2.172823702,0.213195081,-0.801990186,-0.612864978,-4.74E-05,-0.000141639,,-0.942120624,0.185247995,-0.696859764,-0.532526397,-4.12E-05,-0.000123072,,-0.577128077,-1.489001268,1.263102388,-1.805929926,-1.570814506,-5.43E-05,
0.796,2.170933414,0.213563582,-0.803376402,-0.613924298,-4.75E-05,-0.000141884,,-0.945144111,0.184250702,-0.693108182,-0.529659513,-4.10E-05,-0.00012241,,-0.57278243,-1.488574878,1.261498407,-1.807155656,-1.570814601,-5.46E-05,
0.798,2.169039002,0.213930271,-0.804755798,-0.614978404,-4.75E-05,-0.000142128,,-0.947205947,0.183344143,-0.689697916,-0.527053455,-4.07E-05,-0.000121807,,-0.568440563,-1.488147751,1.259891655,-1.808383505,-1.570814696,-5.49E-05,
0.8,2.167142307,0.214295322,-0.806129034,-0.616027804,-4.76E-05,-0.00014237,,-0.948347353,0.182525441,-0.686618153,-0.524699961,-4.06E-05,-0.000121264,,-0.564102485,-1.48771989,1.258282143,-1.809613462,-1.570814791,-5.52E-05,
0.802,2.165244977,0.214658894,-0.807496709,-0.617072954,-4.77E-05,-0.000142612,,-0.94866487,0.181786163,-0.68383716,-0.522574782,-4.04E-05,-0.000120772,,-0.5597682,-1.4872913,1.256669885,-1.810845517,-1.570814886,-5.55E-05,
0.804,2.163348526,0.215021135,-0.808859377,-0.618114278,-4.78E-05,-0.000142853,,-0.948225711,0.181120767,-0.681334097,-0.52066199,-4.03E-05,-0.00012033,,-0.55543771,-1.486861982,1.255054892,-1.812079663,-1.570814982,-5.58E-05,
0.806,2.161454294,0.215382179,-0.810217538,-0.619152157,-4.79E-05,-0.000143092,,-0.947116027,0.180521661,-0.679080397,-0.518939758,-4.01E-05,-0.000119932,,-0.551111013,-1.48643194,1.253437173,-1.813315892,-1.570815077,-5.60E-05,
0.808,2.159563481,0.215742144,-0.811571644,-0.620186938,-4.80E-05,-0.000143332,,-0.945406581,0.179982736,-0.67705309,-0.51739053,-4.00E-05,-0.000119574,,-0.546788105,-1.486001175,1.251816738,-1.814554196,-1.570815173,-5.63E-05,
0.81,2.157677228,0.216101148,-0.812922132,-0.621218955,-4.80E-05,-0.00014357,,-0.9431262,0.179501914,-0.675244348,-0.516008326,-3.99E-05,-0.000119255,,-0.542468978,-1.485569691,1.250193594,-1.81579457,-1.570815269,-5.66E-05,
0.812,2.155796513,0.216459291,-0.814269384,-0.622248498,-4.81E-05,-0.000143808,,-0.940357876,0.179071613,-0.673625657,-0.514771354,-3.98E-05,-0.000118969,,-0.538153623,-1.485137489,1.24856775,-1.817037008,-1.570815365,-5.69E-05,
0.814,2.153922201,0.216816665,-0.815613742,-0.62327583,-4.82E-05,-0.000144045,,-0.937155968,0.178687127,-0.672179311,-0.513666085,-3.97E-05,-0.000118714,,-0.53384203,-1.48470457,1.246939211,-1.818281505,-1.570815461,-5.72E-05,
0.816,2.152055025,0.21717335,-0.816955507,-0.62430118,-4.83E-05,-0.000144282,,-0.933587603,0.178342308,-0.67088218,-0.512674843,-3.96E-05,-0.000118484,,-0.529534186,-1.484270937,1.245307984,-1.819528057,-1.570815558,-5.75E-05,
0.818,2.150195573,0.217529411,-0.818294923,-0.625324735,-4.83E-05,-0.000144519,,-0.9297262,0.178030265,-0.669708347,-0.511777823,-3.96E-05,-0.000118277,,-0.525230076,-1.48383659,1.243674073,-1.820776659,-1.570815654,-5.78E-05,
0.82,2.148344408,0.217884911,-0.819632234,-0.626346682,-4.84E-05,-0.000144755,,-0.925582679,0.177750347,-0.668655362,-0.510973153,-3.95E-05,-0.000118091,,-0.520929685,-1.483401531,1.242037483,-1.822027308,-1.570815751,-5.81E-05,
0.822,2.146501978,0.218239906,-0.82096764,-0.627367172,-4.85E-05,-0.000144991,,-0.921214756,0.177497139,-0.667702853,-0.510245265,-3.94E-05,-0.000117923,,-0.516632996,-1.482965761,1.240398219,-1.823280002,-1.570815848,-5.84E-05,
0.824,2.144668648,0.218594439,-0.822301312,-0.628386338,-4.86E-05,-0.000145227,,-0.916665265,0.177266721,-0.666836072,-0.509582888,-3.94E-05,-0.00011777,,-0.512339992,-1.482529282,1.238756283,-1.824534736,-1.570815945,-5.86E-05,
0.826,2.142844728,0.218948553,-0.823633405,-0.629404297,-4.87E-05,-0.000145462,,-0.911959682,0.177056772,-0.666046293,-0.508979354,-3.94E-05,-0.00011763,,-0.508050655,-1.482092093,1.237111681,-1.825791509,-1.570816042,-5.89E-05,
0.828,2.141030435,0.219302278,-0.824964037,-0.630421139,-4.87E-05,-0.000145697,,-0.907146376,0.176862638,-0.665316008,-0.508421285,-3.93E-05,-0.000117501,,-0.503764965,-1.481654196,1.235464414,-1.827050317,-1.570816139,-5.92E-05,
0.83,2.139225985,0.219655647,-0.826293329,-0.631436958,-4.88E-05,-0.000145932,,-0.902225407,0.176684516,-0.664645952,-0.507909242,-3.93E-05,-0.000117383,,-0.499482904,-1.481215591,1.233814486,-1.82831116,-1.570816237,-5.95E-05,
0.832,2.137431513,0.220008684,-0.827621372,-0.632451822,-4.89E-05,-0.000146166,,-0.89723587,0.176518589,-0.664021774,-0.507432258,-3.92E-05,-0.000117273,,-0.495204452,-1.48077628,1.232161899,-1.829574034,-1.570816334,-5.98E-05,
0.834,2.135647067,0.220361405,-0.828948225,-0.633465777,-4.90E-05,-0.0001464,,-0.892222862,0.176360351,-0.66342652,-0.506977376,-3.92E-05,-0.000117168,,-0.490929589,-1.480336262,1.230506656,-1.830838937,-1.570816432,-6.01E-05,
0.836,2.133872725,0.220713828,-0.830273958,-0.634478876,-4.91E-05,-0.000146635,,-0.887170991,0.176211481,-0.662866507,-0.506549425,-3.92E-05,-0.000117069,,-0.486658295,-1.47989554,1.22884876,-1.832105869,-1.57081653,-6.04E-05,
0.838,2.132108505,0.221065966,-0.831598619,-0.635491155,-4.91E-05,-0.000146869,,-0.882110144,0.176068985,-0.662330469,-0.506139795,-3.91E-05,-0.000116974,,-0.48239055,-1.479454112,1.227188212,-1.833374827,-1.570816628,-6.07E-05,
0.84,2.130354369,0.221417826,-0.832922235,-0.636502636,-4.92E-05,-0.000147102,,-0.877067755,0.175930053,-0.661807838,-0.505740412,-3.91E-05,-0.000116882,,-0.478126333,-1.47901198,1.225525015,-1.834645809,-1.570816726,-6.10E-05,
0.842,2.128610285,0.221769415,-0.834244833,-0.637513339,-4.93E-05,-0.000147336,,-0.872042446,0.175794801,-0.661299054,-0.505351609,-3.91E-05,-0.000116792,,-0.473865624,-1.478569144,1.22385917,-1.835918814,-1.570816825,-6.13E-05,
0.844,2.126876175,0.222120738,-0.835566425,-0.638523274,-4.94E-05,-0.000147569,,-0.867054972,0.175661073,-0.660795999,-0.504967184,-3.90E-05,-0.000116703,,-0.469608403,-1.478125606,1.222190681,-1.837193841,-1.570816923,-6.16E-05,
0.846,2.125152012,0.2224718,-0.836887041,-0.639532462,-4.94E-05,-0.000147803,,-0.862081509,0.175531318,-0.660307891,-0.504594181,-3.90E-05,-0.000116617,,-0.465354651,-1.477681364,1.220519548,-1.838470887,-1.570817022,-6.19E-05,
0.848,2.12343774,0.222822608,-0.838206699,-0.640540919,-4.95E-05,-0.000148036,,-0.857136011,0.175404055,-0.659829156,-0.504228342,-3.90E-05,-0.000116532,,-0.461104347,-1.47723642,1.218845774,-1.839749952,-1.570817121,-6.22E-05,
0.85,2.121733257,0.223173162,-0.839525401,-0.641548645,-4.96E-05,-0.000148269,,-0.852241249,0.175276911,-0.659350871,-0.503862846,-3.90E-05,-0.000116448,,-0.456857471,-1.476790775,1.21716936,-1.841031034,-1.57081722,-6.25E-05,
0.852,2.120038534,0.223523469,-0.840843175,-0.642555661,-4.97E-05,-0.000148501,,-0.847361556,0.175153629,-0.658887115,-0.503508453,-3.89E-05,-0.000116366,,-0.452614005,-1.476344429,1.21549031,-1.842314131,-1.570817319,-6.28E-05,
0.854,2.118353524,0.223873536,-0.842160044,-0.643561987,-4.98E-05,-0.000148734,,-0.842505,0.17503337,-0.658434729,-0.503162748,-3.89E-05,-0.000116286,,-0.448373928,-1.475897382,1.213808623,-1.843599243,-1.570817419,-6.30E-05,
0.856,2.116678211,0.224223372,-0.843476044,-0.644567647,-4.98E-05,-0.000148966,,-0.837656373,0.174917708,-0.657999635,-0.502830258,-3.89E-05,-0.000116209,,-0.444137221,-1.475449635,1.212124303,-1.844886367,-1.570817518,-6.33E-05,
0.858,2.115012618,0.224572989,-0.844791223,-0.645572681,-4.99E-05,-0.000149198,,-0.832796614,0.174808683,-0.657589505,-0.502516845,-3.89E-05,-0.000116137,,-0.439903864,-1.475001188,1.210437351,-1.846175502,-1.570817618,-6.36E-05,
0.86,2.113356745,0.224922399,-0.846105623,-0.64657712,-5.00E-05,-0.000149431,,-0.827936668,0.174705241,-0.657200382,-0.502219485,-3.88E-05,-0.000116068,,-0.435673839,-1.474552042,1.208747769,-1.847466647,-1.570817718,-6.39E-05,
0.862,2.111710671,0.225271623,-0.847419321,-0.647581021,-5.01E-05,-0.000149663,,-0.82303664,0.174611716,-0.656848563,-0.501950632,-3.88E-05,-0.000116006,,-0.431447126,-1.474102197,1.207055557,-1.848759802,-1.570817818,-6.42E-05,
